created_at|text|text_truncated|source|retweet_count|favorite_count|link
Fri Feb 17 13:16:22 +0000 2017|General Keith Kellogg, who I have known for a long time, is very much in play for NSA - as are three others.|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|10951|69616|https://twitter.com/realdonaldtrump/status/832579442790772736
Fri Feb 17 11:43:10 +0000 2017|Thank you for all of the nice statements on the Press Conference yesterday. Rush Limbaugh said one of greatest ever. Fake media not happy!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|26337|150712|https://twitter.com/realdonaldtrump/status/832555987299082242
Fri Feb 17 11:38:20 +0000 2017|Going to Charleston, South Carolina, in order to spend time with Boeing and talk jobs! Look forward to it.|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|14330|99063|https://twitter.com/realdonaldtrump/status/832554772318322688
Fri Feb 17 10:13:32 +0000 2017|Despite the long delays by the Democrats in finally approving Dr. Tom Price, the repeal and replacement of ObamaCare is moving fast!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|17246|102917|https://twitter.com/realdonaldtrump/status/832533430168608768
Thu Feb 16 23:44:54 +0000 2017|'Trump signs bill undoing Obama coal mining rule' https://t.co/yMfT5r5RGh|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|18719|93623|https://twitter.com/realdonaldtrump/status/832375230274400256
Thu Feb 16 14:39:52 +0000 2017|The Democrats had to come up with a story as to why they lost the election, and so badly (306), so they made up a story - RUSSIA. Fake news!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|27015|121115|https://twitter.com/realdonaldtrump/status/832238070460186625
Thu Feb 16 14:10:49 +0000 2017|"FAKE NEWS media, which makes up stories and ""sources,"" is far more effective than the discredited Democrats - but they are fading fast!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|19851|99171|https://twitter.com/realdonaldtrump/status/832230758299340800
Thu Feb 16 12:02:59 +0000 2017|The spotlight has finally been put on the low-life leakers! They will be caught!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|25240|126145|https://twitter.com/realdonaldtrump/status/832198588201594880
Thu Feb 16 11:58:43 +0000 2017|Leaking, and even illegal classified leaking, has been a big problem in Washington for years. Failing @nytimes (and others) must apologize!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|17271|89790|https://twitter.com/realdonaldtrump/status/832197515248275456
Thu Feb 16 11:34:46 +0000 2017|Stock market hits new high with longest winning streak in decades. Great level of confidence and optimism - even before tax plan rollout!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|23635|127726|https://twitter.com/realdonaldtrump/status/832191485701451777
Wed Feb 15 23:59:26 +0000 2017|Venezuela should allow Leopoldo Lopez, a political prisoner &amp; husband of @liliantintori (just met w/ @marcorubio) o… https://t.co/HhgE51dtSN|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|53964|110138|https://twitter.com/realdonaldtrump/status/832016501657968640
Wed Feb 15 21:34:05 +0000 2017|"Aetna CEO: Obamacare in 'Death Spiral' #RepealAndReplace 
https://t.co/dmHL7xIEQv"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|14571|58710|https://twitter.com/realdonaldtrump/status/831979921555742732
Wed Feb 15 19:45:16 +0000 2017|"Join me in Florida this Saturday at 5pm for a rally at the Orlando-Melbourne International Airport!
Tickets:… https://t.co/OigfXFECPp"|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|17848|72116|https://twitter.com/realdonaldtrump/status/831952535544070145
Wed Feb 15 19:17:59 +0000 2017|"Welcome to the United States, @IsraeliPM Benjamin &amp; Sara!
#ICYMI🇺🇸🇮🇱Joint Press Conference: 
https://t.co/GN6ALWUusN https://t.co/bH60nBL5FP"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|14221|74486|https://twitter.com/realdonaldtrump/status/831945670324060164
Wed Feb 15 16:34:27 +0000 2017|Great listening session with CEO's of the Retail Industry Leaders Association this morning! https://t.co/sy6xJcWfcF|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|10691|66062|https://twitter.com/realdonaldtrump/status/831904516316479489
Wed Feb 15 13:13:10 +0000 2017|"The real scandal here is that classified information is illegally given out by ""intelligence"" like candy. Very un-American!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|31898|128394|https://twitter.com/realdonaldtrump/status/831853862281699331
Wed Feb 15 12:42:20 +0000 2017|Crimea was TAKEN by Russia during the Obama Administration. Was Obama too soft on Russia?|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|25342|100667|https://twitter.com/realdonaldtrump/status/831846101179314177
Wed Feb 15 12:28:37 +0000 2017|"Thank you to Eli Lake of The Bloomberg View - ""The NSA &amp; FBI...should not interfere in our politics...and is"" Very serious situation for USA"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16340|77662|https://twitter.com/realdonaldtrump/status/831842652085686273
Wed Feb 15 12:19:18 +0000 2017|Information is being illegally given to the failing @nytimes &amp; @washingtonpost by the intelligence community (NSA and FBI?).Just like Russia|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|21138|80346|https://twitter.com/realdonaldtrump/status/831840306161123328
Wed Feb 15 12:08:12 +0000 2017|This Russian connection non-sense is merely an attempt to cover-up the many mistakes made in Hillary Clinton's losing campaign.|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|27528|117866|https://twitter.com/realdonaldtrump/status/831837514226921472
Wed Feb 15 11:40:32 +0000 2017|The fake news media is going crazy with their conspiracy theories and blind hatred. @MSNBC &amp; @CNN are unwatchable. @foxandfriends is great!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|25831|104400|https://twitter.com/realdonaldtrump/status/831830548565852160
Tue Feb 14 22:50:33 +0000 2017|"Obamacare continues to fail. Humana to pull out in 2018. Will repeal, replace &amp; save healthcare for ALL Americans. 
https://t.co/glWEQ0lNR4"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|17868|87824|https://twitter.com/realdonaldtrump/status/831636777110757377
Tue Feb 14 21:48:10 +0000 2017|"'Remarks by President Trump at Signing of H.J. Resolution 41'
https://t.co/Q3MoCGAc54 https://t.co/yGDDTKm9Br"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|8502|46074|https://twitter.com/realdonaldtrump/status/831621079747723264
Tue Feb 14 20:21:59 +0000 2017|Great parent-teacher listening session this morning with @VP Pence &amp; @usedgov Secretary @BetsyDeVos. Watch:… https://t.co/nuLTs513Ot|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|11348|58985|https://twitter.com/realdonaldtrump/status/831599387906301952
Tue Feb 14 14:28:54 +0000 2017|The real story here is why are there so many illegal leaks coming out of Washington? Will these leaks be happening as I deal on N.Korea etc?|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|26584|111282|https://twitter.com/realdonaldtrump/status/831510532318429184
Tue Feb 14 03:30:45 +0000 2017|Congratulations to our new #VASecretary Dr. David Shulkin. Time to take care of Veterans who have fought to protect… https://t.co/FNewjbHuw4|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|16249|90814|https://twitter.com/realdonaldtrump/status/831344902990655489
Tue Feb 14 02:57:05 +0000 2017|Congratulations Treasury Secretary Steven Mnuchin! #ICYMI- watch here: https://t.co/RPsmw4yD7y https://t.co/K8tWLlXiYK|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|10913|63913|https://twitter.com/realdonaldtrump/status/831336432073658368
Mon Feb 13 18:50:57 +0000 2017|Wonderful meeting with Canadian PM @JustinTrudeau and a group of leading CEO's &amp; business women from Canada🇨🇦and th… https://t.co/wAoCOaYeZ6|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|15429|85369|https://twitter.com/realdonaldtrump/status/831214091993751552
Mon Feb 13 16:59:06 +0000 2017|Welcome to the @WhiteHouse Prime Minister @JustinTrudeau! https://t.co/WKgF8Zo9ri|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|13459|84717|https://twitter.com/realdonaldtrump/status/831185943482793986
Mon Feb 13 15:53:08 +0000 2017|Today I will meet with Canadian PM Trudeau and a group of leading business women to discuss women in the workforce. https://t.co/bFAHPRXHdP|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|11762|74335|https://twitter.com/realdonaldtrump/status/831169341358014475
Sun Feb 12 22:19:05 +0000 2017|Just leaving Florida. Big crowds of enthusiastic supporters lining the road that the FAKE NEWS media refuses to mention. Very dishonest!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|25495|141300|https://twitter.com/realdonaldtrump/status/830904083519242241
Sun Feb 12 15:41:55 +0000 2017|Congratulations Stephen Miller- on representing me this morning on the various Sunday morning shows. Great job!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|16086|102895|https://twitter.com/realdonaldtrump/status/830804130692268032
Sun Feb 12 13:23:18 +0000 2017|I know Mark Cuban well. He backed me big-time but I wasn't interested in taking all of his calls.He's not smart enough to run for president!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|15281|82226|https://twitter.com/realdonaldtrump/status/830769247185952772
Sun Feb 12 13:04:49 +0000 2017|After two days of very productive talks, Prime Minister Abe is heading back to Japan. L|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|13115|82709|https://twitter.com/realdonaldtrump/status/830764596235485188
Sun Feb 12 12:14:16 +0000 2017|While on FAKE NEWS @CNN, Bernie Sanders was cut off for using the term fake news to describe the network. They said technical difficulties!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|24993|113019|https://twitter.com/realdonaldtrump/status/830751875578355713
Sun Feb 12 11:55:10 +0000 2017|72% of refugees admitted into U.S. (2/3 -2/11) during COURT BREAKDOWN are from 7 countries: SYRIA, IRAQ, SOMALIA, IRAN, SUDAN, LIBYA &amp; YEMEN|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|22541|80458|https://twitter.com/realdonaldtrump/status/830747067379232769
Sun Feb 12 11:34:45 +0000 2017|The crackdown on illegal criminals is merely the keeping of my campaign promise. Gang members, drug dealers &amp; others are being removed!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|29426|148413|https://twitter.com/realdonaldtrump/status/830741932099960834
Sun Feb 12 05:02:01 +0000 2017|#ICYMI: Joint Statement with Prime Minister Shinzo Abe on North Korea. https://t.co/qEC87FKB1D|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|14671|62125|https://twitter.com/realdonaldtrump/status/830643095150657536
Sun Feb 12 03:23:13 +0000 2017|RT @Scavino45: LIVE Joint Statement by President Trump and Prime Minister Shinzo Abe: https://t.co/c3Fe5cUaaS|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|4808|0|https://twitter.com/realdonaldtrump/status/830618234726543360
Sat Feb 11 23:24:08 +0000 2017|A working dinner tonight with Prime Minister Abe of Japan, and his representatives, at the Winter White House (Mar-a-Lago). Very good talks!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|13839|97540|https://twitter.com/realdonaldtrump/status/830558065715998726
Sat Feb 11 23:15:34 +0000 2017|Played golf today with Prime Minister Abe of Japan and @TheBig_Easy, Ernie Els, and had a great time. Japan is very well represented!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|13294|84062|https://twitter.com/realdonaldtrump/status/830555911559249926
Sat Feb 11 23:00:21 +0000 2017|I am so proud of my daughter Ivanka. To be abused and treated so badly by the media, and to still hold her head so high, is truly wonderful!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|28430|207370|https://twitter.com/realdonaldtrump/status/830552079240409089
Sat Feb 11 18:28:31 +0000 2017|"Having a great time hosting Prime Minister Shinzo Abe in the United States! 
https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9"|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|16878|92160|https://twitter.com/realdonaldtrump/status/830483672096768001
Sat Feb 11 13:33:53 +0000 2017|Melania and I are hosting Japanese Prime Minister Shinzo Abe and Mrs. Abe at Mar-a-Lago in Palm Beach, Fla. They are a wonderful couple!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16872|120032|https://twitter.com/realdonaldtrump/status/830409522397184000
Sat Feb 11 13:24:32 +0000 2017|...design or negotiations yet. When I do, just like with the F-35 FighterJet or the Air Force One Program, price will come WAY DOWN!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|12901|83718|https://twitter.com/realdonaldtrump/status/830407172747988992
Sat Feb 11 13:18:43 +0000 2017|I am reading that the great border WALL will cost more than the government originally thought, but I have not gotten involved in the.....|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|14021|77030|https://twitter.com/realdonaldtrump/status/830405706255912960
Sat Feb 11 12:12:51 +0000 2017|"Our legal system is broken! ""77% of refugees allowed into U.S. since travel reprieve hail from seven suspect countries."" (WT)  SO DANGEROUS!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|23076|101128|https://twitter.com/realdonaldtrump/status/830389130311921667
Fri Feb 10 23:24:51 +0000 2017|Heading to Joint Base Andrews on #MarineOne with Prime Minister Shinzō earlier today. https://t.co/4JFhyYdeHO|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|40328|160146|https://twitter.com/realdonaldtrump/status/830195857530183684
Fri Feb 10 13:35:50 +0000 2017|"The failing @nytimes does major FAKE NEWS China story saying ""Mr.Xi has not spoken to Mr. Trump since Nov.14."" We spoke at length yesterday!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|23728|106912|https://twitter.com/realdonaldtrump/status/830047626414477312
Fri Feb 10 13:15:27 +0000 2017|"LAWFARE: ""Remarkably, in the entire opinion, the panel did not bother even to cite this (the) statute."" A disgraceful decision!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|17554|89171|https://twitter.com/realdonaldtrump/status/830042498806460417
Thu Feb 09 23:35:49 +0000 2017|SEE YOU IN COURT, THE SECURITY OF OUR NATION IS AT STAKE!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|67423|237532|https://twitter.com/realdonaldtrump/status/829836231802515457
Thu Feb 09 15:58:01 +0000 2017|"Join us live in the Oval Office for the swearing in of our new Attorney General, @SenatorSessions!
LIVE:… https://t.co/QeW6vjog4A"|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|10754|71107|https://twitter.com/realdonaldtrump/status/829721019720015872
Thu Feb 09 13:52:31 +0000 2017|"..Ryan died on a winning mission ( according to General Mattis), not a ""failure."" Time for the U.S. to get smart and start winning again!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|14896|91148|https://twitter.com/realdonaldtrump/status/829689436279603206
Thu Feb 09 13:31:59 +0000 2017|...long he doesn't know how to win anymore, just look at the mess our country is in - bogged down in conflict all over the place. Our hero..|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|11797|67955|https://twitter.com/realdonaldtrump/status/829684271812067328
Thu Feb 09 13:26:07 +0000 2017|Sen. McCain should not be talking about the success or failure of a mission to the media. Only emboldens the enemy! He's been losing so....|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|15795|85745|https://twitter.com/realdonaldtrump/status/829682794951475200
Thu Feb 09 13:19:08 +0000 2017|"Chris Cuomo, in his interview with Sen. Blumenthal, never asked him about his long-term lie about his brave ""service"" in Vietnam. FAKE NEWS!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|14892|73667|https://twitter.com/realdonaldtrump/status/829681034564341760
Thu Feb 09 11:57:59 +0000 2017|Sen.Richard Blumenthal, who never fought in Vietnam when he said for years he had (major lie),now misrepresents what Judge Gorsuch told him?|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|19348|84634|https://twitter.com/realdonaldtrump/status/829660612452036608
Thu Feb 09 01:05:53 +0000 2017|Congratulations to our new Attorney General, @SenatorSessions! https://t.co/e0buP1K83z|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|32524|163181|https://twitter.com/realdonaldtrump/status/829496507841789952
Wed Feb 08 22:07:18 +0000 2017|"'Trump administration seen as more truthful than news media'
https://t.co/6LmsR5JOSW"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|17622|87868|https://twitter.com/realdonaldtrump/status/829451566000242688
Wed Feb 08 21:46:14 +0000 2017|"'Majority in Leading EU Nations Support Trump-Style Travel Ban' 
Poll of more than 10,000 people in 10 countries...https://t.co/KWsIWhtC9o"|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|21880|82997|https://twitter.com/realdonaldtrump/status/829446266111287305
Wed Feb 08 19:39:51 +0000 2017|'Immigration Ban Is One Of Trump's Most Popular Orders So Far' https://t.co/wAelwuQ4BE|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|30534|122972|https://twitter.com/realdonaldtrump/status/829414457126313986
Wed Feb 08 19:22:33 +0000 2017|Thank you Brian Krzanich, CEO of @Intel. A great investment ($7 BILLION) in American INNOVATION and JOBS!… https://t.co/oicfDsPKHQ|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|22028|97719|https://twitter.com/realdonaldtrump/status/829410107406614534
Wed Feb 08 17:41:09 +0000 2017|Big increase in traffic into our country from certain areas, while our people are far more vulnerable, as we wait for what should be EASY D!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|17536|88514|https://twitter.com/realdonaldtrump/status/829384587482656768
Wed Feb 08 15:54:01 +0000 2017|'16 Fake News Stories Reporters Have Run Since Trump Won' https://t.co/0dHld5kiVc|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|19068|64092|https://twitter.com/realdonaldtrump/status/829357626798530561
Wed Feb 08 15:51:01 +0000 2017|My daughter Ivanka has been treated so unfairly by @Nordstrom. She is a great person -- always pushing me to do the right thing! Terrible!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|27181|142384|https://twitter.com/realdonaldtrump/status/829356871848951809
Wed Feb 08 15:23:29 +0000 2017|Thank you to our great Police Chiefs &amp; Sheriffs for your leadership &amp; service. You have a true friend in the… https://t.co/Lysnv8ZR1h|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|16185|90060|https://twitter.com/realdonaldtrump/status/829349943613734912
Wed Feb 08 13:04:47 +0000 2017|I will be speaking at 9:00 A.M. today to Police Chiefs and Sheriffs and will be discussing the horrible, dangerous and wrong decision.......|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|10804|74945|https://twitter.com/realdonaldtrump/status/829315036329963521
Wed Feb 08 12:03:18 +0000 2017|If the U.S. does not win this case as it so obviously should, we can never have the security and safety to which we are entitled. Politics!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|22277|114911|https://twitter.com/realdonaldtrump/status/829299566344359936
Wed Feb 08 01:04:00 +0000 2017|It is a disgrace that my full Cabinet is still not in place, the longest such delay in the history of our country. Obstruction by Democrats!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|36400|157162|https://twitter.com/realdonaldtrump/status/829133645055135750
Tue Feb 07 16:25:13 +0000 2017|An honor having the National Sheriffs' Assoc. join me at the @WhiteHouse. Incredible men &amp; women who protect &amp; serv… https://t.co/1LkhbCNh8L|True|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|18396|108168|https://twitter.com/realdonaldtrump/status/829003091735359488
Tue Feb 07 12:11:29 +0000 2017|I don't know Putin, have no deals in Russia, and the haters are going crazy - yet Obama can make a deal with Iran, #1 in terror, no problem!|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|50460|188197|https://twitter.com/realdonaldtrump/status/828939235499638784
Tue Feb 07 02:49:28 +0000 2017|The threat from radical Islamic terrorism is very real, just look at what is happening in Europe and the Middle-East. Courts must act fast!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|32529|145620|https://twitter.com/realdonaldtrump/status/828797801630937089
Tue Feb 07 02:33:55 +0000 2017|The failing @nytimes was forced to apologize to its subscribers for the poor reporting it did on my election win. Now they are worse!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|16417|91862|https://twitter.com/realdonaldtrump/status/828793887275761665
Mon Feb 06 23:33:52 +0000 2017|An extended interview from the Super Bowl with @oreillyfactor airs tonight at 8:00 P.M. Enjoy! https://t.co/kZdHqaNTVR|False|"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>"|8057|53578|https://twitter.com/realdonaldtrump/status/828748574255091714
Mon Feb 06 16:32:24 +0000 2017|The failing @nytimes writes total fiction concerning me. They have gotten it wrong for two years, and now are making up stories &amp; sources!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|19271|96599|https://twitter.com/realdonaldtrump/status/828642511698669569
Mon Feb 06 12:07:55 +0000 2017|I call my own shots, largely based on an accumulation of data, and everyone knows it. Some FAKE NEWS media, in order to marginalize, lies!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|23958|125289|https://twitter.com/realdonaldtrump/status/828575949268606977
Mon Feb 06 12:01:53 +0000 2017|Any negative polls are fake news, just like the CNN, ABC, NBC polls in the election. Sorry, people want border security and extreme vetting.|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|36250|161769|https://twitter.com/realdonaldtrump/status/828574430800539648
Mon Feb 06 03:36:54 +0000 2017|What an amazing comeback and win by the Patriots. Tom Brady, Bob Kraft and Coach B are total winners. Wow!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|72915|267492|https://twitter.com/realdonaldtrump/status/828447350200926212
Sun Feb 05 22:49:42 +0000 2017|Enjoy the #SuperBowl and then we continue: MAKE AMERICA GREAT AGAIN!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|36525|185027|https://twitter.com/realdonaldtrump/status/828375073006444544
Sun Feb 05 20:42:33 +0000 2017|I have instructed Homeland Security to check people coming into our country VERY CAREFULLY. The courts are making the job very difficult!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|28484|146987|https://twitter.com/realdonaldtrump/status/828343072840900610
Sun Feb 05 20:39:05 +0000 2017|Just cannot  believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|29108|138170|https://twitter.com/realdonaldtrump/status/828342202174668800
Sun Feb 05 00:48:12 +0000 2017|The judge opens up our country to potential terrorists and others that do not have our best interests at heart. Bad people are very happy!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|28086|129483|https://twitter.com/realdonaldtrump/status/828042506851934209
Sun Feb 05 00:34:50 +0000 2017|Interview with @oreillyfactor on Fox Network - 4:00 P.M. (prior to Super Bowl). Enjoy!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|11342|70854|https://twitter.com/realdonaldtrump/status/828039143318024194
Sat Feb 04 23:37:59 +0000 2017|Why aren't the lawyers looking at and using the Federal Court decision in Boston, which is at conflict with ridiculous lift ban decision?|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|17859|97455|https://twitter.com/realdonaldtrump/status/828024835670413312
Sat Feb 04 21:44:49 +0000 2017|Because the ban was lifted by a judge, many very bad and dangerous people may be pouring into our country. A terrible decision|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|29439|136888|https://twitter.com/realdonaldtrump/status/827996357252243456
Sat Feb 04 20:44:07 +0000 2017|What is our country coming to when a judge can halt a Homeland Security travel ban and anyone, even with bad intentions, can come into U.S.?|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|33265|148654|https://twitter.com/realdonaldtrump/status/827981079042805761
Sat Feb 04 14:26:10 +0000 2017|MAKE AMERICA GREAT AGAIN!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|66107|255815|https://twitter.com/realdonaldtrump/status/827885966509604865
Sat Feb 04 13:39:27 +0000 2017|After being forced to apologize for its bad and inaccurate coverage of me after winning the election, the FAKE NEWS @nytimes is still lost!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|17435|102709|https://twitter.com/realdonaldtrump/status/827874208021639168
Sat Feb 04 13:12:02 +0000 2017|The opinion of this so-called judge, which essentially takes law-enforcement away from our country, is ridiculous and will be overturned!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|33518|159162|https://twitter.com/realdonaldtrump/status/827867311054974976
Sat Feb 04 13:06:39 +0000 2017|Interesting that certain Middle-Eastern countries agree with the ban. They know if certain people are allowed in it's death &amp; destruction!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|28304|139830|https://twitter.com/realdonaldtrump/status/827865957750161408
Sat Feb 04 12:59:35 +0000 2017|When a country is no longer able to say who can, and who cannot , come in &amp; out, especially for reasons of safety &amp;.security - big trouble!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|38059|175351|https://twitter.com/realdonaldtrump/status/827864176043376640
Sat Feb 04 03:07:47 +0000 2017|Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|27037|154588|https://twitter.com/realdonaldtrump/status/827715246135574530
Fri Feb 03 23:08:38 +0000 2017|"We must keep ""evil"" out of our country!"|False|"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>"|44894|204919|https://twitter.com/realdonaldtrump/status/827655062835052544
